"Resource ID(s)","Resource type","Status","Contributed by","Date","Audio Library Catalog ID","Koan Case #","Talk Location","Title","Caption or Other Speaker","Extracted Text","Speaker","Koan Collection","Track","Genre","Duration","Training Quarter"
29625,"Audio","Active","Mountain Record Editor","2015-10-30 12:59","AH50","","Zen Mountain Monastery","Trust The Process ","Shoan","Senior's Talk","Danica Shoan Ankele","","","Religion & Spirituality","0:34:08 (approx)","2015 Fall Ango"
29624,"Audio","Active","Mountain Record Editor","2015-10-29 00:00","ah49","28","Zen Mountain Monastery","Prajnatara","","","Geoffrey Shugen Arnold","Transmission of the Light","28","Religion & Spirituality","0:51:02 (approx)","2015 Fall"
29623,"Audio","Active","Mountain Record Editor","2015-10-28 12:59","AH48","","Zen Mountain Monastery","Bodhidharma's Guidelines To Practice","","Senior's Talks","Ron Hogen Green","","","Religion & Spirituality","0:42:16 (approx)","2015 Fall Ango"
29622,"Audio","Active","Mountain Record Editor","2015-10-25 12:59","AH47","","Zen Mountain Monastery","Sensui Shoan, Shukke Tokudo","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:18:51 (approx)","2015 Fall Ango"
29621,"Audio","Active","Mountain Record Editor","2015-11-29 12:59","AH62","56","Zen Mountain Monastery","Guishan's Gift","","","Geoffrey Shugen Arnold","True Dharma Eye","56","Religion & Spirituality","0:43:18 (approx)","2016 Winter"
29620,"Audio","Active","Mountain Record Editor","2015-10-23 12:59","AH46","","Zen Mountain Monastery","What You Hold, May You Always Hold","","Senior's Talks","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:39:40 (approx)","2015 Fall Ango"
29619,"Audio","Active","Mountain Record Editor","2015-11-22 00:00","AH61","67","Zen Mountain Monastery","Shuso Hossen Ceremony","Shusso Hossen Ceremony of Richard Ryoha Dunworth

The koan for the dharma encounter was Case 67 of The True Dharma Eye: Zhaozhou's Wash Your Bowls.","","","True Dharma Eye","67","Religion & Spirituality","0:52:47 (approx)","2015 Fall Ango"
29618,"Audio","Active","Mountain Record Editor","2015-10-21 12:59","AH45","","Zen Mountain Monastery","Fall 2015 Ango â€“ Academic Session 3 â€“ ZMM","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:53:20 (approx)","2015 Fall Ango"
29617,"Audio","Active","Mountain Record Editor","2015-11-21 12:59","AH60","201","Zen Mountain Monastery","Bodhidharma's Skin, Flesh, Bones, And Marrow","","","Geoffrey Shugen Arnold","True Dharma Eye","201","Religion & Spirituality","0:53:03 (approx)","2015 Fall Ango"
29616,"Audio","Active","Mountain Record Editor","2015-11-20 12:59","AH59","","Zen Mountain Monastery","Meditation Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:34:42 (approx)","2015 Fall Ango"
29615,"Audio","Active","Mountain Record Editor","2015-10-18 12:59","AH44","","Zen Mountain Monastery","Virtue Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:38:02 (approx)","2015 Fall Ango"
29614,"Audio","Active","Mountain Record Editor","2015-11-19 12:59","AH58","29","Zen Mountain Monastery","Bodhidharma","","","Geoffrey Shugen Arnold","Transmission of the Light","29","Religion & Spirituality","0:47:28 (approx)","2015 Fall Ango"
29613,"Audio","Active","Mountain Record Editor","2015-10-11 12:59","AH43","25","Zen Mountain Monastery","The Master's Portrait","","","Geoffrey Shugen Arnold","True Dharma Eye","25","Religion & Spirituality","0:48:17 (approx)","2015 Fall Ango"
29612,"Audio","Active","Mountain Record Editor","2015-11-18 12:59","AH57","","Zen Mountain Monastery","Realizing The Unborn","","","Ron Hogen Green","","","Religion & Spirituality","0:36:46 (approx)","2015 Fall Ango"
29611,"Audio","Active","Mountain Record Editor","2015-10-04 12:59","AH42","1","Zen Mountain Monastery","The Highest Meaning Of The Holy Truths","","","Geoffrey Shugen Arnold","","","","0:47:37 (approx)","2015 Fall Ango"
29610,"Audio","Active","Mountain Record Editor","2015-11-15 12:59","AH56","","Zen Mountain Monastery","Jukai Ceremony","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:17:32 (approx)","2015 Fall Ango"
29609,"Audio","Active","Mountain Record Editor","2015-11-14 12:59","AH55","","Zen Mountain Monastery","Fusatsu","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","0:26:57 (approx)","2015 Fall Ango"
29608,"Audio","Active","Mountain Record Editor","2015-11-08 12:59","AH54","19","Zen Mountain Monastery","Nansen's Ordinary Mind","","","Geoffrey Shugen Arnold","Gateless Gate","19","Religion & Spiriuality","0:47:26 (approx)","2015 Fall Ango"
29607,"Audio","Active","Mountain Record Editor","2015-11-05 12:59","AH53","","Zen Mountain Monastery","Buddhist Studies: Session 4","","","Geoffrey Shugen Arnold","","4","Religion & Spirituality","1:42:04 (approx)","2015 Fall Ango"
29605,"Audio","Active","Mountain Record Editor","2015-12-31 12:59","AH71","","Zen Mountain Monastery","New Year's Eve Fusatsu","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","0:36:55 (approx)","2016 Winter"
29604,"Audio","Active","Mountain Record Editor","2015-11-01 12:59","AH52","","Zen Mountain Monastery","Dharma Encounter: How Do We Work With Regret","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:16:18 (approx)","2015 Fall Ango"
29603,"Audio","Active","Mountain Record Editor","2015-12-30 12:59","AH70","","Zen Mountain Monastery","Wisdom Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:40:11 (approx)","2016 Winter"
29602,"Audio","Active","Mountain Record Editor","2015-12-29 12:59","AH69","1","Zen Mountain Monastery","Shakyamuni","","","Geoffrey Shugen Arnold","Transmission of the Light","1","Religion & Spirituality","0:55:35 (approx)","2016 Winter"
29600,"Audio","Active","Mountain Record Editor","2015-12-27 12:59","AH67","","Zen Mountain Monastery","Lancet Of Seated Meditation","","","Geoffrey Shugen Arnold","","12","Religion & Spirituality","0:43:58 (approx)","2016 Winter"
29599,"Audio","Active","Mountain Record Editor","2015-12-20 12:59","AH66","176","Zen Mountain Monastery","Xuefeng's &quot;Thirst And Starvation&quot;","","","Geoffrey Shugen Arnold","True Dharma Eye","176","Religion & Spirituality","0:49:52 (approx)","2016 Winter"
29598,"Audio","Active","Mountain Record Editor","2015-12-13 12:59","AH65","","Zen Mountain Monastery","Opening The Sutra","","","Jody Hojin Kimmel","","","Religion & Spirituality","0:46:46 (approx)","2016 Winter"
29597,"Audio","Active","Mountain Record Editor","2015-12-12 12:59","AH64","","Zen Mountain Monastery","Virya Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:40:07 (approx)","2016 Winter"
29596,"Audio","Active","Mountain Record Editor","2015-12-06 12:59","AH63","","Zen Mountain Monastery","Novitiate Ordination Ceremony For Shea Ikusei Settimi","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:06:04 (approx)","2016 Winter"
29595,"Audio","Active","Mountain Record Editor","2016-01-31 12:59","92L","","Zen Center of New York City","Vast Ocean Of Dazzling Light","Shoan","","Danica Shoan Ankele","","","Religion & Spirituality","0:40:50 (approx)","2016 Winter"
29594,"Audio","Active","Mountain Record Editor","2016-01-24 12:59","91L","","Zen Center of New York City","The Practice Of Living And Dying","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","0:43:01 (approx)","2016 Winter"
29593,"Audio","Active","Mountain Record Editor","2016-01-17 12:59","90L","","Zen Center of New York City","Forgiveness And Atonement","Yukon","","","","","Religion & Spirituality","0:18:10 (approx)","2016 Winter"
29592,"Audio","Active","Mountain Record Editor","2016-01-10 12:59","89L","","Zen Center of New York City","The Five Remembrances","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:30:41 (approx)","2016 Winter"
29591,"Audio","Active","Mountain Record Editor","2016-01-09 12:59","88L","","Zen Center of New York City","Determination Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:33:18 (approx)","2016 Winter"
29590,"Audio","Active","Mountain Record Editor","2016-01-03 12:59","87L","","Zen Center of New York City","Graciously Share Yourself","","","Jody Hojin Kimmel","","","Religion & Spirituality","0:42:57 (approx)","2016 Winter"
29589,"Audio","Active","Mountain Record Editor","2016-02-28 12:59","95L","","Zen Center of New York City","Truthfulness Paramita","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:37:45 (approx)","2016 Winter"
29588,"Audio","Active","Mountain Record Editor","2016-02-21 12:59","94L","","Zen Center of New York City","Throw Your Life Into The Abode Of The Buddha","","From Dogen's Shobogenzo, ""Birth and Death"" (""Shoji""; appears in the ninety-five-fascicle version)","Ron Hogen Green","","","Religion & Spirituality","0:46:32 (approx)","2016 Winter"
29587,"Audio","Active","Mountain Record Editor","2016-02-14 12:59","93L","","Zen Center of New York City","Honor It All","","","Ron Hogen Green","","","Religion & Spirituality","0:49:47 (approx)","2016 Winter"
29586,"Audio","Active","Mountain Record Editor","2016-03-27 12:59","1M","","Zen Center of New York City","The Four Bodhisattva Vows","","","Vanessa Zuisei Goddard","","","Religion & Spirituality","0:37:03 (approx)","2016 Spring Ango"
29585,"Audio","Active","Mountain Record Editor","2016-03-20 12:59","100L","","Zen Center of New York City","On The Way Of The Bodhisattva: Skillful Means","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:52:16 (approx)","2016 Spring Ango"
29584,"Audio","Active","Mountain Record Editor","2016-03-17 12:59","99L","","Zen Center of New York City","Fusatsu: &quot;Detail&quot; By Eamon Grennan","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:28:44 (approx)","2016 Spring Ango"
29583,"Audio","Active","Mountain Record Editor","2016-03-13 12:59","98L","","Zen Center of New York City","First Mondo Of The Spring - ZCNYC","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","1:09:50 (approx)","2016 Spring Ango"
29582,"Audio","Active","Mountain Record Editor","2016-03-12 12:59","97L","","Zen Center of New York City","Women Of The Way","","","Geoffrey Shugen Arnold","","","Religion & Spirituality","0:48:38 (approx)","2016 Spring Ango"
29581,"Audio","Active","Mountain Record Editor","2016-03-06 00:00","96L","","Zen Center of New York City","""Tell the Truth but Tell It Slant""","From a poem by Emily Dickinson","","Ron Hogen Green","","","Religion & Spirituality","0:48:45 (approx)","2016 Spring"
29580,"Audio","Active","Mountain Record Editor","2016-04-27 12:59","7M","","Zen Center of New York City","Fusatsu: The Universe Provides","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:30:04 (approx)","2016 Spring Ango"
29579,"Audio","Active","Mountain Record Editor","2016-04-24 12:59","6M","","Zen Center of New York City","Making The Invisible Visible","Yukon","","","","","Religion and Spirituality","0:23:37 (approx)","2016 Spring Ango"
29578,"Audio","Active","Mountain Record Editor","2016-04-17","5m","","Zen Center of New York City","There Is Always Another Way","Alternate Title: Momentum","","Ron Hogen Green","","","Religion and Spirituality","0:42:55 (approx)","2016 Spring"
29576,"Audio","Active","Mountain Record Editor","2016-04-10 12:59","4M","","Zen Center of New York City","How To Clean An Oil-Slicked Penguin","","","Ron Hogen Green","","","Religion and Spirituality","0:41:54 (approx)","2016 Spring Ango"
29575,"Audio","Active","Mountain Record Editor","2016-04-03 12:59","3M","","Zen Center of New York City","Free To Respond: Finding Freedom Beyond Duality","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:58:10 (approx)","2016 Spring Ango"
29574,"Audio","Active","Mountain Record Editor","2016-04-02 12:59","2M","","Zen Center of New York City","The Wisdom Of Disappointment","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:48:23 (approx)","2016 Spring Ango"
29573,"Audio","Active","Mountain Record Editor","2016-05-29 12:59","12M","","Zen Center of New York City","Know Your Intention, Practice Hard, And Be Gentle","Gokan","","Bear Gokan Bonebakker","","","Religion and Spirituality","0:43:05 (approx)","2016 Spring Ango"
29572,"Audio","Active","Mountain Record Editor","2016-05-22 12:59","11M","","Zen Center of New York City","Stop Talking To Yourself","Yukon","","","","","Religion and Spirituality","0:26:13 (approx)","2016 Spring Ango"
29571,"Audio","Active","Mountain Record Editor","2016-05-15 12:59","10M","","Zen Center of New York City","Dogen's First Ango Talk In Eiheiji","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:47:53 (approx)","2016 Spring Ango"
29570,"Audio","Active","Mountain Record Editor","2016-05-08 12:59","9M","","Zen Center of New York City","Putting On The Kesa: The Robe Of Liberation","","","Ron Hogen Green","","","Religion and Spirituality","0:40:58 (approx)","2016 Spring Ango"
29569,"Audio","Active","Mountain Record Editor","2016-05-01 12:59","8M","","Zen Center of New York City","[&quot;What Are The Essentials Of Zen?&quot;]","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:50:25 (approx)","2016 Spring Ango"
29568,"Audio","Active","Mountain Record Editor","2016-06-26 12:59","17M","","Zen Center of New York City","Appreciating My Life And Death","","","Ron Hogen Green","","","Religion and Spirituality","0:45:13 (approx)","2016 Summer"
29567,"Audio","Active","Mountain Record Editor","2016-06-19 12:59","16M","2","Zen Center of New York City","Baizhang And A Fox - Part 2","","","Geoffrey Shugen Arnold","Gateless Gate","2","Religion and Spirituality","0:43:43 (approx)","2016 Summer"
29566,"Audio","Active","Mountain Record Editor","2016-06-18","15m","2","Zen Center of New York City","Baizhang and a Fox - Part 1","","","Geoffrey Shugen Arnold","Gateless Gate","2","Religion and Spirituality","0:47:26 (approx)","2016 Summer"
29565,"Audio","Active","Mountain Record Editor","2016-06-12 12:59","14M","","Zen Center of New York City","Healing Through Hearing","Seisen","","","","","Religion and Spirituality","0:42:20 (approx)","2016 Summer"
29564,"Audio","Active","Mountain Record Editor","2016-06-05 12:59","13M","","Zen Center of New York City","The First Bodhisattva Vow","","","Vanessa Zuisei Goddard","","","Religion and Spirituality","0:35:21 (approx)","2016 Summer"
29563,"Audio","Active","Mountain Record Editor","2016-07-31 12:59","23M","","Zen Center of New York City","Practical Mysticism","Shoan","","Danica Shoan Ankele","","","Religion and Spirituality","0:39:59 (approx)","2016 Summer"
29562,"Audio","Active","Mountain Record Editor","2016-07-24 12:59","22M","","Zen Center of New York City","On Being Stupid","","","Ron Hogen Green","","","Religion and Spirituality","0:39:25 (approx)","2016 Summer"
29561,"Audio","Active","Mountain Record Editor","2016-07-17 12:59","21M","","Zen Center of New York City","Having True Practice","","","Ron Hogen Green","","","Religion and Spirituality","0:40:30 (approx)","2016 Summer"
29560,"Audio","Active","Mountain Record Editor","2016-07-10 12:59","20M","","Zen Center of New York City","Proliferations","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:46:03 (approx)","2016 Summer"
29559,"Audio","Active","Mountain Record Editor","2016-07-09 12:59","19M","","Zen Center of New York City","The Lotus Sutra - Good Medicine","","","Jody Hojin Kimmel","","","Religion and Spirituality","0:45:49 (approx)","2016 Summer"
29558,"Audio","Active","Mountain Record Editor","2016-07-03","18m","","Zen Center of New York City","Not Dwelling Anywhere","","","","","","Religion and Spirituality","0:45:36 (approx)","2016 Summer"
29556,"Audio","Active","Mountain Record Editor","2016-06-26 00:00","17M","","Zen Center of New York City","Appreciating My Life and Death","","","Ron Hogen Green","","","Religion and Spirituality","0:45:13 (approx)","2016 Fall"
